t,x1,x2,x3
7.881788178817882,3.264000643810161e-20,15.47477127329482,83493.7591502809
7.882788278827883,3.223433891041635e-20,15.476771473314821,83635.71037517757
7.883788378837884,3.183365520319235e-20,15.478771673334823,83777.90296502401
7.884788478847885,3.1437894817582485e-20,15.480771873354824,83920.33733019925
7.885788578857886,3.104699798006054e-20,15.482772073374825,84063.01388177995
7.8867886788678865,3.066090563383698e-20,15.484772273394826,84205.93303154154
7.887788778877888,3.027955943037498e-20,15.486772473414828,84349.09519195952
7.888788878887889,2.990290172100549e-20,15.488772673434829,84492.50077621052
7.88978897889789,2.9530875548640315e-20,15.49077287345483,84636.15019817356
7.890789078907891,2.916342463958195e-20,15.492773073474831,84780.04387243126
7.891789178917892,2.880049339542912e-20,15.494773273494832,84924.18221427094
7.892789278927893,2.844202688507696e-20,15.496773473514834,85068.56563968597
7.8937893789378935,2.808797083681066e-20,15.498773673534835,85213.19456537683
7.894789478947895,2.7738271630491525e-20,15.500773873554836,85358.0694087524
7.895789578957896,2.739287628983445e-20,15.502774073574837,85503.19058793111
7.896789678967897,2.705173247477568e-20,15.504774273594839,85648.55852174218
7.897789778977898,2.6714788473929794e-20,15.50677447361484,85794.17362972679
7.898789878987899,2.638199319713501e-20,15.508774673634841,85940.03633213938
7.8997899789979,2.605329616808565e-20,15.510774873654842,86086.14704994876
7.9007900790079,2.5728647517050825e-20,15.512775073674844,86232.50620483936
7.901790179017902,2.540799797367838e-20,15.514775273694845,86379.11421921245
7.9027902790279025,2.5091298859883014e-20,15.516775473714846,86525.9715161874
7.903790379037904,2.477850208281772e-20,15.518775673734847,86673.07851960282
7.904790479047905,2.446956012792748e-20,15.520775873754848,86820.43565401783
7.905790579057906,2.4164426052084347e-20,15.52277607377485,86968.04334471328
7.906790679067907,2.3863053476802928e-20,15.524776273794851,87115.902017693
7.907790779077907,2.3565396581535334e-20,15.526776473814852,87264.01209968499
7.908790879087909,2.3271410097044717e-20,15.528776673834853,87412.37401814264
7.9097909790979095,2.2981049298856455e-20,15.530776873854855,87560.98820124601
7.910791079107911,2.2694270000786093e-20,15.532777073874856,87709.85507790306
7.911791179117912,2.2411028548543165e-20,15.534777273894857,87858.97507775086
7.912791279127913,2.2131281813410002e-20,15.536777473914858,88008.34863115683
7.913791379137914,2.1854987185994672e-20,15.53877767393486,88157.97616922
7.914791479147915,2.158210257005719e-20,15.54077787395486,88307.85812377225
7.915791579157916,2.131258637640816e-20,15.542778073974862,88457.99492737956
7.9167916791679165,2.104639751687898e-20,15.544778273994863,88608.38701334325
7.917791779177918,2.078349539836283e-20,15.546778474014864,88759.0348157012
7.918791879187919,2.0523839916925584e-20,15.548778674034866,88909.93876922918
7.91979197919792,2.026739145198584e-20,15.550778874054867,89061.09930944203
7.920792079207921,2.001411086056331e-20,15.552779074074868,89212.51687259493
7.921792179217922,1.9763959471594715e-20,15.55477927409487,89364.19189568472
7.922792279227923,1.9516899080316448e-20,15.55677947411487,89516.12481645106
7.9237923792379235,1.9272891942713227e-20,15.558779674134872,89668.31607337779
7.924792479247925,1.9031900770031952e-20,15.560779874154873,89820.76610569413
7.925792579257926,1.879388872336003e-20,15.562780074174874,89973.47535337595
7.926792679267927,1.855881940826741e-20,15.564780274194876,90126.4442571471
7.927792779277928,1.8326656869511606e-20,15.566780474214877,90279.67325848062
7.928792879287929,1.8097365585804947e-20,15.568780674234878,90433.16279960002
7.92979297929793,1.787091046464338e-20,15.57078087425488,90586.91332348059
7.93079307930793,1.7647256837196048e-20,15.57278107427488,90740.92527385066
7.931793179317932,1.742637045325501e-20,15.574781274294882,90895.19909519286
7.9327932793279325,1.7208217476244338e-20,15.576781474314883,91049.73523274541
7.933793379337934,1.699276447828796e-20,15.578781674334884,91204.53413250345
7.934793479347935,1.677997843533552e-20,15.580781874354885,91359.59624122026
7.935793579357936,1.6569826722345615e-20,15.582782074374887,91514.92200640861
7.936793679367937,1.6362277108525733e-20,15.584782274394888,91670.51187634199
7.937793779377937,1.6157297752628212e-20,15.586782474414889,91826.36630005595
7.938793879387939,1.595485719830161e-20,15.58878267443489,91982.48572734937
7.9397939793979395,1.575492436949681e-20,15.590782874454892,92138.87060878579
7.940794079407941,1.5557468565927244e-20,15.592783074474893,92295.52139569467
7.941794179417942,1.536245945858258e-20,15.594783274494894,92452.43854017272
7.942794279427943,1.5169867085295298e-20,15.596783474514895,92609.62249508518
7.943794379437944,1.4979661846359477e-20,15.598783674534896,92767.07371406716
7.944794479447945,1.479181450020126e-20,15.600783874554898,92924.7926515249
7.945794579457946,1.460629615910032e-20,15.602784074574899,93082.77976263715
7.9467946794679465,1.4423078284961795e-20,15.6047842745949,93241.03550335641
7.947794779477948,1.4242132685138074e-20,15.606784474614901,93399.5603304103
7.948794879487949,1.406343150829986e-20,15.608784674634903,93558.35470130284
7.94979497949795,1.388694724035594e-20,15.610784874654904,93717.41907431583
7.950795079507951,1.371265270042109e-20,15.612785074674905,93876.75390851006
7.951795179517952,1.3540521036831562e-20,15.614785274694906,94036.35966372676
7.952795279527953,1.3370525723207595e-20,15.616785474714908,94196.23680058884
7.9537953795379535,1.32026405545624e-20,15.618785674734909,94356.38578050229
7.954795479547955,1.3036839643457088e-20,15.62078587475491,94516.8070656574
7.955795579557956,1.2873097416200985e-20,15.622786074774911,94677.50111903023
7.956795679567957,1.2711388609096835e-20,15.624786274794912,94838.46840438386
7.957795779577958,1.2551688264730344e-20,15.626786474814914,94999.70938626974
7.958795879587959,1.2393971728303553e-20,15.628786674834915,95161.22453002904
7.95979597959796,1.2238214644011547e-20,15.630786874854916,95323.01430179398
7.96079607960796,1.2084392951461964e-20,15.632787074874917,95485.07916848923
7.961796179617962,1.1932482882136832e-20,15.634787274894919,95647.41959783317
7.9627962796279625,1.1782460955896233e-20,15.63678747491492,95810.03605833929
7.963796379637964,1.1634303977523292e-20,15.638787674934921,95972.92901931754
7.964796479647965,1.1487989033310031e-20,15.640787874954922,96136.09895087568
7.965796579657966,1.1343493487683604e-20,15.642788074974924,96299.54632392063
7.966796679667967,1.1200794979872425e-20,15.644788274994925,96463.27161015983
7.967796779677967,1.105987142061175e-20,15.646788475014926,96627.27528210264
7.968796879687969,1.0920700988888237e-20,15.648788675034927,96791.5578130616
7.9697969796979695,1.0783262128723031e-20,15.650788875054928,96956.11967715393
7.970797079707971,1.0647533545992925e-20,15.65278907507493,97120.96134930277
7.971797179717972,1.0513494205289153e-20,15.654789275094931,97286.08330523866
7.972797279727973,1.0381123326813379e-20,15.656789475114932,97451.48602150085
7.973797379737974,1.0250400383310439e-20,15.658789675134933,97617.16997543868
7.974797479747975,1.0121305097037415e-20,15.660789875154935,97783.13564521297
7.975797579757976,9.99381743676861e-21,15.662790075174936,97949.3835097974
7.9767976797679765,9.867917614836012e-21,15.664790275194937,98115.91404897987
7.977797779777978,9.743586084204826e-21,15.666790475214938,98282.72774336394
7.978797879787979,9.620803535583661e-21,15.66879067523494,98449.82507437014
7.97979797979798,9.499550894568977e-21,15.67079087525494,98617.2065242374
7.980798079807981,9.379809318823387e-21,15.672791075274942,98784.87257602446
7.981798179817982,9.261560195287416e-21,15.674791275294943,98952.82371361123
7.982798279827983,9.144785137424322e-21,15.676791475314944,99121.06042170021
7.9837983798379835,9.029465982497602e-21,15.678791675334946,99289.58318581787
7.984798479847985,8.915584788880794e-21,15.680791875354947,99458.39249231605
7.985798579857986,8.803123833399198e-21,15.682792075374948,99627.48882837337
7.986798679867987,8.692065608703148e-21,15.68479227539495,99796.87268199665
7.987798779877988,8.582392820672447e-21,15.68679247541495,99966.5445420223
7.988798879887989,8.474088385851632e-21,15.688792675434952,100136.50489811772
7.98979897989799,8.367135428915673e-21,15.690792875454953,100306.75424078277
7.99079907990799,8.261517280165775e-21,15.692793075474954,100477.2930613511
7.991799179917992,8.15721747305492e-21,15.694793275494956,100648.12185199161
7.9927992799279926,8.054219741742804e-21,15.696793475514957,100819.24110570991
7.993799379937994,7.952508018679814e-21,15.698793675534958,100990.65131634966
7.994799479947995,7.852066432219725e-21,15.70079387555496,101162.35297859406
7.995799579957996,7.752879304260758e-21,15.70279407557496,101334.34658796726
7.996799679967997,7.65493114791468e-21,15.704794275594962,101506.63264083577
7.997799779977997,7.558206665203621e-21,15.706794475614963,101679.21163440992
7.998799879987999,7.462690744784265e-21,15.708794675634964,101852.08406674527
7.9997999799979995,7.368368459699113e-21,15.710794875654965,102025.25043674407
8.000800080008,7.275225065154486e-21,15.712795075674967,102198.71124415667
8.001800180018002,7.183245996324968e-21,15.714795275694968,102372.466989583
8.002800280028003,7.092416866183959e-21,15.716795475714969,102546.518174474
8.003800380038005,7.00272346336006e-21,15.71879567573497,102720.86530113303
8.004800480048004,6.914151750018958e-21,15.720795875754972,102895.50887271737
8.005800580058006,6.826687859770524e-21,15.722796075774973,103070.44939323966
8.006800680068007,6.740318095600836e-21,15.724796275794974,103245.68736756932
8.007800780078007,6.65502892782882e-21,15.726796475814975,103421.22330143407
8.008800880088009,6.570806992087227e-21,15.728796675834976,103597.05770142132
8.00980098009801,6.487639087327656e-21,15.730796875854978,103773.19107497968
8.010801080108012,6.405512173849352e-21,15.732797075874979,103949.6239304204
8.011801180118011,6.3244133713514795e-21,15.73479727589498,104126.35677691885
8.012801280128013,6.244329957008615e-21,15.736797475914981,104303.39012451598
8.013801380138014,6.165249363569174e-21,15.738797675934983,104480.7244841198
8.014801480148014,6.087159177476507e-21,15.740797875954984,104658.36036750683
8.015801580158016,6.0100471370123954e-21,15.742798075974985,104836.29828732362
8.016801680168017,5.933901130462689e-21,15.744798275994986,105014.5387570882
8.017801780178019,5.858709194304817e-21,15.746798476014988,105193.08229119156
8.018801880188018,5.7844595114169206e-21,15.748798676034989,105371.92940489914
8.01980198019802,5.711140409308352e-21,15.75079887605499,105551.08061435234
8.020802080208021,5.638740358371288e-21,15.752799076074991,105730.53643656995
8.021802180218021,5.567247970153203e-21,15.754799276094992,105910.2973894497
8.022802280228023,5.4966519956499724e-21,15.756799476114994,106090.36399176973
8.023802380238024,5.426941323619345e-21,15.758799676134995,106270.73676319009
8.024802480248026,5.358104978914553e-21,15.760799876154996,106451.41622425422
8.025802580258025,5.290132120837825e-21,15.762800076174997,106632.4028963905
8.026802680268027,5.223012041513563e-21,15.764800276194999,106813.69730191372
8.027802780278028,5.15673416428095e-21,15.766800476215,106995.29996402658
